CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U01403MZ2012PTC008271,PREMIER AGRO TECH PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","500,000.00",02-04-12,Mizoram,RoC-Shillong,Agriculture and Allied Activities,"HOUSE NO. F-54, R.L ZOMAWIA BUILDING CHANMARI AIZAWL Mizoram INDIA 796007",Indian Non-Government Company
U51909MZ2012PTC008270,KING TRADING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,500,000.00","100,000.00",20-03-12,Mizoram,RoC-Shillong,Trading,E-29 CHANMARI AIZAWL Mizoram INDIA 796007,Indian Non-Government Company
U51909MZ2013PTC008272,MIZO LIFE STYLE MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",31-01-13,Mizoram,RoC-Shillong,Trading,"T-5/B, IIIrd FLOOR TUIKHUAHTLANG AIZAWL Mizoram INDIA 796001",Indian Non-Government Company
U52100MZ2013SGC008274,MIZORAM DIRECT MARKETING LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00","500,000.00",11-03-13,Mizoram,RoC-Shillong,Trading,"T-5/D, Ist FLOOR TUIKHUAHTLANG AIZAWL Mizoram INDIA 796001",State Government Company
U45203MZ2013PTC008273,PACHUAU CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",06-02-13,Mizoram,RoC-Shillong,Construction,"C/O LALTHANZARA 94, VAIVAKAWN I AIZAWL Mizoram INDIA 796009",Indian Non-Government Company
U65929MZ2013NPL008275,LEGACY INDIA MICRO FINANCE,ACTIVE,Private,Company Limited by Guarantee,NA,NA,25-03-13,Mizoram,RoC-Shillong,Finance,"KLB 5(J) Zemabawk, AL Road Aizawl Mizoram INDIA 796017",Indian Non-Government Company
U17121MZ2013PTC008276,HMINGTHANGI MIZO-TEX PARK PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",03-12-13,Mizoram,RoC-Shillong,Manufacturing (Textiles),"D-32, PWD Tillah Zarkawt Aizawl Mizoram INDIA 796007",Indian Non-Government Company
U45201MZ2014PLC008277,MIZORAM INFRASTRUCTURE DEVELOPMENT COMPANY LIMITED,ACTIVE,Public,Company Limited by Shares,"500,000.00","500,000.00",25-03-14,Mizoram,RoC-Shillong,Construction,"C/O ZORAM INDUSTRIAL DEVELOPMENT CORPORATION LTD. NEW SECRETARIAT COMPLEX, KHATLA AIZAWL Mizoram INDIA 796001",Indian Non-Government Company
U15300MZ2014PTC008278,ZORAM MEGA FOOD PARK PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","2,000,000.00",30-05-14,Mizoram,RoC-Shillong,Manufacturing (Food stuffs),A-57 LOWER ZARKAWT AIZAWL Mizoram INDIA 796001,Indian Non-Government Company
U65990MZ2014NPL008279,LUSHAI HILLS MICRO FINANCE,ACTIVE,Private,Company Limited by Guarantee,NA,NA,25-07-14,Mizoram,RoC-Shillong,Finance,DV 3 THAKTHING DAMVENG AIZAWL Mizoram INDIA 796005,Indian Non-Government Company
U70101MZ2015PTC008281,RALTE REAL ESTATE & INFRASTRUCTURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",07-01-15,Mizoram,RoC-Shillong,Real Estate and Renting,"SHOP NO. 9, DURA CHAWNGTHU MARKET ZION STREET AIZAWL Mizoram INDIA 796001",Indian Non-Government Company
U52599MZ2014PTC008280,ZOLAND PALI TRADERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",08-12-14,Mizoram,RoC-Shillong,Trading,29 kahrawt veng B C Lalthlamuana Building champai Mizoram INDIA 796321,Indian Non-Government Company
U74900MZ2015NPL008282,AIZAWL CRICKET LEAGUE,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",30-01-15,Mizoram,RoC-Shillong,Business Services,"Model Veng,Aizawl, H.Thanhrila Building Aizawl Mizoram INDIA 796001",Indian Non-Government Company
