CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U72200CH2004PTC027529,KAMDHENU E SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",28-09-04,Chandigarh,RoC-Chandigarh,Business Services,SCO 112 113 4TH FLOORCITY CENTRE SECTOR 34 A CHANDIGARH U T Chandigarh INDIA 160022,Indian Non-Government Company
U26950CH2004PTC027534,P B POLES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"400,000.00","400,000.00",29-09-04,Chandigarh,RoC-Chandigarh,"Manufacturing (Metals & Chemicals, and products thereof)",H NO 1080SECTOR 27 B CHANDIGARH u t Chandigarh INDIA 160019,Indian Non-Government Company
U24233CH2004PTC027538,MEDIWORTH LIFESCIENCES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","200,000.00",01-10-04,Chandigarh,RoC-Chandigarh,"Manufacturing (Metals & Chemicals, and products thereof)","H.No. 1194, Sector 44B, Chandigarh Chandigarh INDIA 160046",Indian Non-Government Company
U51431CH2004PTC027539,SHAM WOODWORKS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",01-10-04,Chandigarh,RoC-Chandigarh,Trading,"SCO 186, IIND FLOOR,SECTOR 17-C, CHANDIGARH. Chandigarh INDIA",Indian Non-Government Company
U67190CH2004PTC027554,SPIRE FINANCIAL CONSULTANTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",07-10-04,Chandigarh,RoC-Chandigarh,Finance,"SCO 40-41, THIRD FLOOR SECTOR -17A CHANDIGARH Chandigarh INDIA 160017",Indian Non-Government Company
U31900CH2004PTC027566,MIG WIRES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",11-10-04,Chandigarh,RoC-Chandigarh,Manufacturing (Machinery & Equipments),HOUSE NO 51SECTOR 21 A CHANDIGARH U T Chandigarh INDIA 160022,Indian Non-Government Company
U51310CH2004PTC027567,N AND B CREATIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","200,000.00",11-10-04,Chandigarh,RoC-Chandigarh,Trading,SCO 81SECTOR 40 C CHANDIGARH UT Chandigarh INDIA,Indian Non-Government Company
U70100CH2004PTC027572,JAT PROPERTIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,000,000.00","2,625,440.00",12-10-04,Chandigarh,RoC-Chandigarh,Real Estate and Renting,H NO 3044SECTOR 20 CHANDIGARH U T Chandigarh INDIA,Indian Non-Government Company
U74140CH2004PTC027573,P P PERFECT MANAGEMENT SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",13-10-04,Chandigarh,RoC-Chandigarh,Business Services,HOUSE NO. 334 SECTOR 33-A CHANDIGARH Chandigarh INDIA 160020,Indian Non-Government Company
U74140CH2004PTC027574,PJM MANAGEMENT SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","5,000,000.00",13-10-04,Chandigarh,RoC-Chandigarh,Business Services,"HOUSE NO. 651 TOP FLOOR, SECTOR-8-B CHANDIGARH Chandigarh INDIA 160009",Indian Non-Government Company
U24240CH2005PTC027577,PARNIKA COSMETICS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",14-10-05,Chandigarh,RoC-Chandigarh,"Manufacturing (Metals & Chemicals, and products thereof)",H NO 5958MODERN HOUSING COMPLEX MANIMAJRA CHANDIGARH U T Chandigarh INDIA,Indian Non-Government Company
U72200CH2004PTC027584,EYE BRIDGE SOFT SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",18-10-04,Chandigarh,RoC-Chandigarh,Business Services,H.NO. 1528SECTOR 38-B CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U51311CH2004PTC027586,KASHISH EXIM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"9,000,000.00","8,000,000.00",18-10-04,Chandigarh,RoC-Chandigarh,Trading,"506, SECTOR 11B CHANDIGARH Chandigarh INDIA 160011",Indian Non-Government Company
U51503CH2004PTC027591,CHARISMA CONSTRUCTION EQUIPMENTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",20-10-04,Chandigarh,RoC-Chandigarh,Trading,PLOT NO. 7INDUSTRIAL AREA PHASE-1 CHANDIGARH UT Chandigarh INDIA,Indian Non-Government Company
U34102CH2004PTC027621,SKYMARK MOTORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"8,000,000.00","7,650,000.00",05-11-04,Chandigarh,RoC-Chandigarh,Manufacturing (Machinery & Equipments),NO 1652SECTOR 34 D CHANDIGARH U T Chandigarh INDIA,Indian Non-Government Company
U00000CH2004PLC027625,SPRAY ENGINEERING DEVICES LIMITED,ACTIVE,Public,Company Limited by Shares,"240,500,000.00","225,867,810.00",08-11-04,Chandigarh,RoC-Chandigarh,NA,PLOT NO 25INDUSTRIAL AREA PHASE II CHANDIGARH UT Chandigarh INDIA 160002,Indian Non-Government Company
U50100CH2004PTC027637,DHALIA ENTERPRISES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",16-11-04,Chandigarh,RoC-Chandigarh,Trading,H NO 1542SECTOR 36 D CHANDIGARH u t Chandigarh INDIA 160036,Indian Non-Government Company
U29230CH2004PTC027639,VITAL FABRICATION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",16-11-04,Chandigarh,RoC-Chandigarh,Manufacturing (Machinery & Equipments),SCO 2935-36FIRST FLOOR SECTOR 22 C CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U51397CH2004PTC027644,BAL HEALTH CARE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",17-11-04,Chandigarh,RoC-Chandigarh,Trading,SCO 99SECTOR 40-C CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U70100CH2004PTC027647,DES RAJ AND SONS BUILDERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","2,400,000.00",19-11-04,Chandigarh,RoC-Chandigarh,Real Estate and Renting,"706, SECTOR 8-B CHANDIGARH Chandigarh INDIA",Indian Non-Government Company
U51900CH2004PTC027649,HARJOG TRADING COMPANY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",19-11-04,Chandigarh,RoC-Chandigarh,Trading,SCO- 1177 SECTOR 8-C CHANDIGARH Chandigarh INDIA 160008,Indian Non-Government Company
U72900CH2004PTC027650,NATH OUTSOURCING SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Guarantee,"988,300.00","988,290.00",19-11-04,Chandigarh,RoC-Chandigarh,Business Services,SCO 117-118 SECOND FLOOR SECTOR 17 B CHANDIGARH CHANDIGARH Chandigarh INDIA 160017,Indian Non-Government Company
U72200CH2004PTC027662,GOLDEN NETSOFT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",24-11-04,Chandigarh,RoC-Chandigarh,Business Services,SCO 14SECTOR 7 C CHANDIGARH UT Chandigarh INDIA,Indian Non-Government Company
U18100CH2004PTC027663,ANANT DESIGNERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","103,000.00",24-11-04,Chandigarh,RoC-Chandigarh,Manufacturing (Textiles),87 SHIVALIK ENCLAVENAC MANIMAJRA CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U45201CH2004PTC027678,C J CONSTRUCTUS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","100,000.00",01-12-04,Chandigarh,RoC-Chandigarh,Construction,SCO 52-53MADHYA MARG SECTOR 9 D CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U72200CH2004PTC027686,ODYSSEY SOFTWARE SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",03-12-04,Chandigarh,RoC-Chandigarh,Business Services,213 INDUSTRIAL AREAFIRST FLOOR PHASE 1 CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U85110CH2004PTC027689,R G S HEALTHCARE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"80,000,000.00","78,850,450.00",06-12-04,Chandigarh,RoC-Chandigarh,"Community, personal & Social Services",HOUSE NO 1523 SECTOR 11D CHANDIGARH Chandigarh INDIA 160011,Indian Non-Government Company
U25110CH2004PLC027692,MAGMA ALLIANZ LABORATORIES LIMITED,ACTIVE,Public,Company Limited by Shares,"2,500,000.00","1,971,000.00",06-12-04,Chandigarh,RoC-Chandigarh,NA,SCO 46 IIND FLOORSECTOR 20 C CHANDIGARH U T Chandigarh INDIA,Indian Non-Government Company
U24230CH2004PTC027700,AVENUE REMEDIES INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","2,500,000.00",07-12-04,Chandigarh,RoC-Chandigarh,"Manufacturing (Metals & Chemicals, and products thereof)",PLOT NO 45NEW TIMBER MARKET SECTOR 26 CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U29197CH2004PTC027704,T AND G PURE AQUA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",08-12-04,Chandigarh,RoC-Chandigarh,Manufacturing (Machinery & Equipments),"SCF 234, NEW MOTOR MARKET, 2ND FLOOR, MANIMAJRA CHANDIGARH Chandigarh INDIA 160102",Indian Non-Government Company
U70101CH2004PTC027705,SHREEOM COMMERCIAL REALESTATE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","200,000.00",08-12-04,Chandigarh,RoC-Chandigarh,Real Estate and Renting,"3025, Sector - 28 D Chandigarh Chandigarh INDIA 160019",Indian Non-Government Company
U51900CH2004PTC027708,ASWERA INTERNATIONAL MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","18,316,630.00",09-12-04,Chandigarh,RoC-Chandigarh,Trading,SCO 49 50SECTOR 26 MADHYA MARG CHANDIGARH Chandigarh INDIA 160019,Indian Non-Government Company
U74999CH2004PTC027713,NAVIGATORS OVERSEAS SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",09-12-04,Chandigarh,RoC-Chandigarh,Business Services,SCO 493 494SECOND FLOOR SECTOR 35 C CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U70101CH2004PTC027714,SHIV URBAN SITES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",09-12-04,Chandigarh,RoC-Chandigarh,Real Estate and Renting,SCO 53FIRST FLOOR SECTOR 20C CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U51900CH2004PTC027716,EDELMANN PACKAGING INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"250,000,000.00","250,000,000.00",09-12-04,Chandigarh,RoC-Chandigarh,Trading,SCO 374 TOP FLOORSECTOR 32 D CHANDIGARH UT Chandigarh INDIA,Indian Non-Government Company
U27203CH2004PTC027720,SWAN ALUMINIUMS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,400,000,000.00","722,655,000.00",10-12-04,Chandigarh,RoC-Chandigarh,"Manufacturing (Metals & Chemicals, and products thereof)","SCO 120-122, Office No. 302, Third Floor Sector 17-C Chandigarh Chandigarh INDIA 160017",Indian Non-Government Company
U51909CH2004PTC027733,INFINITY COMMODITY SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","5,000,000.00",16-12-04,Chandigarh,RoC-Chandigarh,Trading,H NO 2548SECTOR 47 C CHANDIGARH U T Chandigarh INDIA 160047,Indian Non-Government Company
U24232CH2004PTC027742,RADIX BIOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",17-12-04,Chandigarh,RoC-Chandigarh,"Manufacturing (Metals & Chemicals, and products thereof)",73 FIRST FLOORINDUSTRIAL AREA PHASE II CHANDIGARH Chandigarh INDIA 160002,Indian Non-Government Company
U40100CH2004PTC027743,PGA WASTE TO ENERGY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",17-12-04,Chandigarh,RoC-Chandigarh,"Electricity, Gas & Water companies","# 1018, FIRST FLOOR SECTOR 8 C CHANDIGARH Chandigarh INDIA 160009",Indian Non-Government Company
U51396CH2004PTC027752,GRANDEUR MERCHANDISING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"110,000.00","110,000.00",20-12-04,Chandigarh,RoC-Chandigarh,Trading,H NO 1539SECTOR 18 D CHANDIGARH U T Chandigarh INDIA 160017,Indian Non-Government Company
U70100CH2004PTC027759,D S P REAL ESTATES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",21-12-04,Chandigarh,RoC-Chandigarh,Real Estate and Renting,SCO 3017 182ND FLOOR SECTOR 22 D CHANDIGARH Chandigarh INDIA 160022,Indian Non-Government Company
U72200CH2004PTC027760,SODHI SOFTWARE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",21-12-04,Chandigarh,RoC-Chandigarh,Business Services,H NO 1265SECTOR 37 B CHANDIGARH U T Chandigarh INDIA 160037,Indian Non-Government Company
U70100CH2004PTC027765,JAI MAA MANSA COLONIZERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",22-12-04,Chandigarh,RoC-Chandigarh,Real Estate and Renting,140 OPP RAILWAYS GOODS SHEDRAILWAY ROAD VILLAGE DARIYA CHANDIGARH Chandigarh INDIA 160101,Indian Non-Government Company
U36911CH2004PLC027767,SATVA JEWELLERY AND DESIGN LIMITED,ACTIVE,Public,Company Limited by Shares,"30,000,000.00","30,000,000.00",23-12-04,Chandigarh,RoC-Chandigarh,Manufacturing (Others),SCO 88 89SECTOR 8 C MADHYA MARG CHANDIGARH Chandigarh INDIA 160009,Indian Non-Government Company
U85100CH2004PTC027773,SANTOKH HEALTHCARE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",24-12-04,Chandigarh,RoC-Chandigarh,"Community, personal & Social Services",#846SECTOR 38 A CHANDIGARH U T Chandigarh INDIA,Indian Non-Government Company
U51900CH2004PTC027774,SHORYA TRADING COMPANY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","2,991,200.00",24-12-04,Chandigarh,RoC-Chandigarh,Trading,"SCO 154-155, FIRST FLOOR SECTOR 17-C CHANDIGARH Chandigarh INDIA 160017",Indian Non-Government Company
U70100CH2004PTC027779,REDDEN BUILDERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",27-12-04,Chandigarh,RoC-Chandigarh,Real Estate and Renting,HOUSE NO. 3036 SECTOR 19 D CHANDIGARH Chandigarh INDIA 160019,Indian Non-Government Company
U51390CH2004PTC027782,MANDALA MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","140,000.00",27-12-04,Chandigarh,RoC-Chandigarh,Trading,SCO 1025SECTOR 22 B CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U74999CH2004PTC027794,THWISHA FINANCIAL AND TECHNICAL CONSULTANTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",30-12-04,Chandigarh,RoC-Chandigarh,Business Services,H. No. 638 Sector 16 D Chandigarh Chandigarh INDIA 160017,Indian Non-Government Company
U74999CH2004PTC027800,ORIENTAL OUTSOURCING CONSULTANTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",31-12-04,Chandigarh,RoC-Chandigarh,Business Services,SCO 196 197SECTOR 34 A CHANDIGARH U T Chandigarh INDIA,Indian Non-Government Company
U31300CH2004PTC027801,SRISHTI POWERTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",31-12-04,Chandigarh,RoC-Chandigarh,Manufacturing (Machinery & Equipments),"# 242, 01st Floor Sector 19 A Chandigarh Chandigarh INDIA 160019",Indian Non-Government Company
U74995CH2005PTC027803,ANGAD INFO OVERSEAS CONSULTANCY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",03-01-05,Chandigarh,RoC-Chandigarh,Business Services,SCO 483 484IST FLOOR SECTOR 35 C CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U70100CH2005PTC027808,SURYA LAND PROMOTERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","15,000,000.00",05-01-05,Chandigarh,RoC-Chandigarh,Real Estate and Renting,CHANDIGARH Chandigarh INDIA 160047,Indian Non-Government Company
U72900CH2005PTC027809,SMN INFOCOM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",05-01-05,Chandigarh,RoC-Chandigarh,Business Services,PLOT NO 181/12 INDUSTRIAL AREA PHASE -1 CHANDIGARH Chandigarh INDIA 160002,Indian Non-Government Company
U51220CH2005PLC027811,ASPEN OVERSEAS LIMITED,ACTIVE,Public,Company Limited by Shares,"3,000,000.00","1,100,000.00",06-01-05,Chandigarh,RoC-Chandigarh,Trading,SCO 165SECTOR 38 C CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U55200CH2005PTC027827,JATTANA RESTAURANTS AND MOTELS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",11-01-05,Chandigarh,RoC-Chandigarh,Trading,SCO 96 97SECTOR 17 A CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U70100CH2005PTC027835,G B M COLONIZERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","105,000.00",11-01-05,Chandigarh,RoC-Chandigarh,Real Estate and Renting,"SCO 348, 2ND FLOOR SECTOR 34 CHANDIGARH Chandigarh INDIA 160034",Indian Non-Government Company
U50500CH2005PTC027836,MID-DAY IMPEX PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",11-01-05,Chandigarh,RoC-Chandigarh,Trading,H NO 88SECTOR 33 A CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U74910CH2005PTC027837,COMPETENT PERSONNEL AND ALLIED SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",12-01-05,Chandigarh,RoC-Chandigarh,Business Services,"SCO 85, SECOND FLOOR SECTOR-38C CHANDIGARH Chandigarh INDIA 160036",Indian Non-Government Company
U55100CH2005PTC027839,SRI SUKHMANI RESORTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",12-01-05,Chandigarh,RoC-Chandigarh,Trading,SCO 447-48SECTOR 35C CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U72900CH2005PTC027845,RTI INFOCOMM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",13-01-05,Chandigarh,RoC-Chandigarh,Business Services,HOUSE NO 3423SECTOR 32 D CHANDIGARH UT Chandigarh INDIA,Indian Non-Government Company
U24232CH2005PTC027847,PEERAGE PHARMA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",17-01-05,Chandigarh,RoC-Chandigarh,"Manufacturing (Metals & Chemicals, and products thereof)","SCO 13, INDUSTRIAL AREA, PHASE 2, CHANDIGARH Chandigarh INDIA 160002",Indian Non-Government Company
U70100CH2005PTC027849,JATINDER MITTAL ENGINEERS & CONTRACTORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","8,538,500.00",17-01-05,Chandigarh,RoC-Chandigarh,Real Estate and Renting,H NO 1464SECTOR 43 B GROUND FLOOR CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U45200CH2005PLC027850,RIA CONSTRUCTIONS LIMITED,ACTIVE,Public,Company Limited by Shares,"20,000,000.00","18,650,000.00",17-01-05,Chandigarh,RoC-Chandigarh,Construction,H NO 2028/3 SECTOR 45C CHANDIGARH Chandigarh INDIA 160047,Indian Non-Government Company
U17110CH2005PTC027853,SARBAT COTFAB PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000,000.00","94,967,000.00",17-01-05,Chandigarh,RoC-Chandigarh,Manufacturing (Textiles),SCO 35-36SECTOR 17 C CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U72900CH2005PTC027854,OJAS CUSTOMER SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","100,000.00",17-01-05,Chandigarh,RoC-Chandigarh,Business Services,SCO 38DAKSHIN MARG SECTOR 20C CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U74920CH2005PTC027856,G-FORCE SECURITY SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",17-01-05,Chandigarh,RoC-Chandigarh,Business Services,SCO 50-512ND FLOOR SECTOR 17-A CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U74999CH2005PTC027864,KHAYATI CORPORATE SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",19-01-05,Chandigarh,RoC-Chandigarh,Business Services,HOUSE NO. 2253 SECTOR 15-C CHANDIGARH Chandigarh INDIA 160017,Indian Non-Government Company
U72200CH2005PTC027887,GLOW WEB SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",24-01-05,Chandigarh,RoC-Chandigarh,Business Services,SCO 49SECTOR 42 C CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U74210CH2005PTC027890,VS DESIGN CONCEPTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","1,158,800.00",25-01-05,Chandigarh,RoC-Chandigarh,Business Services,1277SECTOR 22B CHANDIGARH U T Chandigarh INDIA 160021,Indian Non-Government Company
U31909CH2005PTC027899,SGN ELECTRONICS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",27-01-05,Chandigarh,RoC-Chandigarh,Manufacturing (Machinery & Equipments),114 SECTOR 36ACHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U72200CH2005PTC027904,SHRIJAN INFORMATION TECHNOLOGIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",28-01-05,Chandigarh,RoC-Chandigarh,Business Services,NO. 103SECTOR 18-A CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U70200CH2005PTC027912,SIDHUBIR BUILDERS & DEVELOPERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"450,000.00","299,500.00",28-01-05,Chandigarh,RoC-Chandigarh,Real Estate and Renting,SCO 134SECTOR 28-D CHANDIGARH U T Chandigarh INDIA,Indian Non-Government Company
U45200CH2005PTC028038,MRB ENGINEERS AND CONTRACTORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,520,000.00",01-03-05,Chandigarh,RoC-Chandigarh,Construction,SCO 867 IST FLOORCABIN NO 2 NAC MANIMAJRA CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U72200CH2005PTC028059,OSI INFO SOLUTIONS INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,100.00",04-03-05,Chandigarh,RoC-Chandigarh,Business Services,103-SECTOR-33-A CHANDIGARH Chandigarh INDIA,Indian Non-Government Company
U72900CH2005PTC028061,ZEPPELIN INFOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","200,000.00",04-03-05,Chandigarh,RoC-Chandigarh,Business Services,# 100 101SECTOR 34 CHANDIGARH u t Chandigarh INDIA,Indian Non-Government Company
U01122CH2005PTC028077,MODERN HORTICULTURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",09-03-05,Chandigarh,RoC-Chandigarh,Agriculture and Allied Activities,HOUSE NO 534 SECTOR 18B CHANDIGARH Chandigarh INDIA 160018,Indian Non-Government Company
U29260CH1960PTC028083,GROZ BECKERT ASIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","11,000,000.00",15-10-60,Chandigarh,RoC-Chandigarh,NA,133-135 INDUSTRIAL AREA 1 CHANDIGARH Chandigarh Chandigarh INDIA 160002,Indian Non-Government Company
U70100CH2005PTC028088,SAM LAND DEVELOPERS AND PROMOTERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",10-03-05,Chandigarh,RoC-Chandigarh,Real Estate and Renting,SCO 2SECTOR 34 C CHANDIGARH UT Chandigarh INDIA,Indian Non-Government Company
U45200CH2005PTC028107,N.K.GUPTA BUILDERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","2,000,000.00",15-03-05,Chandigarh,RoC-Chandigarh,Construction,"SCO 1-2-3, (4TH FLOOR)SECTOR 17-B CHANDIGARH. u t Chandigarh INDIA",Indian Non-Government Company
U74140CH2005PTC028108,ETERNITY INVESTMENT SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",15-03-05,Chandigarh,RoC-Chandigarh,Business Services,1133SECTOR 21 B CHANDIGARH UT Chandigarh INDIA,Indian Non-Government Company
U51430CH2005PTC028114,ZEAL EXIM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",16-03-05,Chandigarh,RoC-Chandigarh,Trading,# 1306SECTOR 18-C CHANDIGARH u t Chandigarh INDIA 160018,Indian Non-Government Company
U27100CH2005PTC028119,VINTAGE STEEL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"116,000,000.00","112,584,650.00",17-03-05,Chandigarh,RoC-Chandigarh,"Manufacturing (Metals & Chemicals, and products thereof)",3 INDUSTRIAL AREAPHASE I CHANDIGARH U T Chandigarh INDIA 160002,Indian Non-Government Company
U27100CH2005PTC028120,AROMATIC STEEL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000,000.00","81,395,000.00",17-03-05,Chandigarh,RoC-Chandigarh,"Manufacturing (Metals & Chemicals, and products thereof)",3 INDUSTRIAL AREAPHASE 1 CHANDIGARH U T Chandigarh INDIA 160002,Indian Non-Government Company
U26954CH2005PTC028121,MANJU CONCRETE FABRICATORS AND DEVELOPERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,500,000.00","100,000.00",17-03-05,Chandigarh,RoC-Chandigarh,"Manufacturing (Metals & Chemicals, and products thereof)",H.NO. 1223SECTOR 42 CHANDIGARH u t Chandigarh INDIA 160042,Indian Non-Government Company
U24230CH2005PTC028131,AROMATIC PHARMACEUTICALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"300,000.00","255,000.00",18-03-05,Chandigarh,RoC-Chandigarh,"Manufacturing (Metals & Chemicals, and products thereof)",207 SECTOR 38-A CHANDIGARH UT Chandigarh INDIA 160036,Indian Non-Government Company
