CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U99999DN1995PLC000084,INDO-SWISS EMBROIDERY INDUSTRIES LIMITED,ACTIVE,Public,Company Limited by Shares,"55,000,000.00","21,936,100.00",22-03-95,Dadar Nagar Haveli,RoC-Ahmedabad,NA,"PLOT NO.4, NR.DADRA OUTPOST, DADRA, DADRA Dadar Nagar Haveli INDIA",Indian Non-Government Company
U17119DN1995PTC000085,SARLA FILAMENTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","15,000,000.00",06-04-95,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),"33, Govt. Ind. Estate Khadoli Silvassa Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U28999DN1995PTC000086,ENHANCE INFOTEC SYNERGY PVT.LTD.,DORMANT,Private,Company Limited by Shares,"500,000.00","100,000.00",18-04-95,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)","DANUUDYOG INDUSTRIAL ESTATE,PHASE-1 SILVASSA-396230. DANUUDYOG INDUSTRIAL ESTATE, Dadar Nagar Haveli INDIA",Indian Non-Government Company
U51909DN1995PTC000087,SORABH PROCESSORS PVT LTD,DORMANT,Private,Company Limited by Shares,"1,000,000.00",300,17-05-95,Dadar Nagar Haveli,RoC-Ahmedabad,Trading,"58A,DHANU UDHYOG INDL. ESTATE,PIPERIA,SILVASSA. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U65910DN1995PTC000088,INDUS VALLEY CAPLEASE SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","518,700.00",25-05-95,Dadar Nagar Haveli,RoC-Ahmedabad,Finance,"PLOT NO.10/B,GOVT INDL.ESTATE,PIPARIA PHASE-III SILVASSA. DADRA & NAGAR HAVELI Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
L17119DN1990PLC000091,FILATEX INDIA LTD(TR.CO.FROM DELHI),ACTIVE,Public,Company Limited by Shares,"400,000,000.00","320,000,000.00",08-08-90,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),"S. NO. 274, DEMNI ROAD DADRA Dadar Nagar Haveli INDIA 396191",Indian Non-Government Company
U17119DN1982PLC000092,KRISHNA KNITWEAR TECHNOLOGY LIMITED,ACTIVE,Public,Company Limited by Shares,"5,000,000,000.00","3,451,126,000.00",23-08-82,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),VILLAGE SAMARVANI KRISHNA NAGAR SILVASSA UT GUJARAT Dadar Nagar Haveli INDIA,Indian Non-Government Company
U67120DN1995PLC000094,KRISHNA CREDITS AND CAPITAL LIMITED,STRIKE OFF,Public,Company Limited by Shares,"50,000,000.00",800,04-08-95,Dadar Nagar Haveli,RoC-Ahmedabad,Finance,"58/A, DHANY UDYOG INDUSTRIAL AREA PIPERIA SILVASSA Dadar Nagar Haveli INDIA",Indian Non-Government Company
U74999DN1995PLC000095,CITRON INDIA LIMITED,DORMANT,Public,Company Limited by Shares,"5,000,000.00","7,000.00",27-09-95,Dadar Nagar Haveli,RoC-Ahmedabad,Business Services,"PLOT NO.13/2/2/1,MAIN ROAD,OPP.PATEL PETROL PUMP, SILVASSA. SILVASSA UT Dadar Nagar Haveli INDIA",Indian Non-Government Company
U40101DN1995PLC000097,JBF POWER LIMITED,STRIKE OFF,Public,Company Limited by Shares,"10,000,000.00",NA,11-10-95,Dadar Nagar Haveli,RoC-Ahmedabad,"Electricity, Gas & Water companies","PLOT NO. 53 PIPARIA INDL.ESTATE DANUDYOG IND. SANG LTD. AMLI, SILVASA DADRA & NAGAR HAVELI. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U28999DN1995PTC000098,BHAWANI SMELTERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"7,500,000.00","2,000.00",13-11-95,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO. 89,NR. CHILDREN PARK,SILVASA UNION TERRITORY OF DADRA AND NAGAR HAVELI) DADRA AND NAGAR HAVELI Dadar Nagar Haveli INDIA",Indian Non-Government Company
U15209DN1995PLC000100,TRANS BREWERIES LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"500,000.00","500,000.00",13-12-95,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Food stuffs),"SURVEYNO. 24, /1 SURANG ROAD,VILL. KHADOLI SILVASA. SILVASA Dadar Nagar Haveli INDIA",Indian Non-Government Company
U17119DN1995PTC000101,HAVELI ENTERTAINMENTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"41,500,000.00","40,000,000.00",28-12-95,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),HAVELI' SWAMINARAYAN MARG SILVASSA Dadar Nagar Haveli INDIA 396230,Indian Non-Government Company
U55101DN1995PTC000102,HAVELI HERITAGE RESORTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"6,000,000.00","102,000.00",28-12-95,Dadar Nagar Haveli,RoC-Ahmedabad,Trading,HAVELI' SWAMINARAYAN MARG SILVASSA Dadar Nagar Haveli INDIA 396230,Indian Non-Government Company
U17119DN1996PTC000103,PARMAR BUILDERS AND DEVELOPERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,05-01-96,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),"BHOOMIKA CITY CENTRE, NR.JAIN TEMPLE, SILVASSA DADRA AND NAGAR HAVELI. AND NAGAR HAVELI. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U99999DN1996PTC000104,DAMANGANGA VALLEY RESORTS PVT LTD,ACTIVE,Private,Company Limited by Shares,"35,000,000.00","31,066,000.00",05-01-96,Dadar Nagar Haveli,RoC-Ahmedabad,NA,"S No. 365, Opp. Vandhara Garden Naroli Road SILVASSA Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U45201DN1996PTC000105,BHOOMIKA BUILDERS AND DEVELOPERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,05-01-96,Dadar Nagar Haveli,RoC-Ahmedabad,Construction,"BHOOMIKA CITY CENTRE, NR. JAINTEMPLE, SILVASSA DADRA AND NAGAR HAVELI, AND NAGAR HAVELI, Dadar Nagar Haveli INDIA",Indian Non-Government Company
U36999DN1996PTC000106,AKSHAR RESINS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","101,100.00",12-01-96,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Others),C/O RAMESHBHAI K KAPRI SECTOR 2ND III TYPE Q BUILD MULTI STORY BUILDING ROOM NO 3 SILVASSA Dadar Nagar Haveli INDIA 396230,Indian Non-Government Company
U27109DN1996PTC000107,SHYAM INGOTS PVT LTD,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","9,400,000.00",22-01-96,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO.29,30 & 31,GOVT.INDULESTATE KHADOLI NAGARHAVELI NAGARHAVELI Dadar Nagar Haveli INDIA",Indian Non-Government Company
U65910DN1996PTC000108,PRASHANT FINSTOCK PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"100,000.00",300,27-02-96,Dadar Nagar Haveli,RoC-Ahmedabad,Finance,"RAMESH K.KAPDI,Q BLDG.,SECTOR2ND III TYPE MULTISTORY BLDG., ROOM NO.3 SELVASSA.D N.H. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U55101DN1996PTC000111,SOUBHAGYA INN PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"11,000,000.00","11,000,000.00",27-06-96,Dadar Nagar Haveli,RoC-Ahmedabad,Trading,"SR.NO. 116/3/1, AMLI, VAPI- SILVASSA MAIN ROAD, SILVASSA Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U99999DN1996PTC000112,R.A.SHAIKH PAPER MILLS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"35,000,000.00","34,500,000.00",27-06-96,Dadar Nagar Haveli,RoC-Ahmedabad,NA,"PLOT NO.49, SURVEY NO.126/P,AMLI INDUSTRIAL ESTATE SILVASSA. 396 230 (D. & N.H) SILVASSA. 396 230 (D. & N.H) Dadar Nagar Haveli INDIA",Indian Non-Government Company
U45201DN1996PLC000113,DNH PROJECTS LIMITED,ACTIVE,Public,Company Limited by Shares,"30,000,000.00","22,030,000.00",30-07-96,Dadar Nagar Haveli,RoC-Ahmedabad,Construction,"6, MANGAL TIRTH APARTMENT, OPP. VINOBA BHAVE CIVIL HOSPITAL SILVASSA Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U36999DN1992PTC000115,SATIDHAM INDUSTRIES PRIVATE LIMITED.MAHARASHTRA TO GUJARAT),ACTIVE,Private,Company Limited by Shares,"30,000,000.00","8,850,200.00",18-03-92,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Others),"PLOT NO. 56-A, PHASE 1, ANUDYOGINDUSTRIAL ESTATE, SILVASSA 396230 U.T. OF D.N.H. Dadar Nagar Haveli INDIA",Indian Non-Government Company
L17119DN1996PLC000116,GUJARAT COTEX LIMITED,ACTIVE,Public,Company Limited by Shares,"72,500,000.00","71,220,000.00",20-11-96,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),"Cassia-702, Garden City, Opposite Samarvani Panchayat, Khanvel Road Silvassa Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U17119DN1996PTC000117,SURUCHI PACKAGING PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00",NA,26-11-96,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),"8,RED CRESS BHAVAN,OPP.S.T.BUS DEPOT, SILVASSA. SILVASSA. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U17119DN1996PTC000118,VAIBHAV SYNTHETICS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,000,000.00","2,000.00",06-12-96,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),"C/O.ASHIRWAD,NR.ST.DEPOT TOKARKHADA SILVASSA-396230. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U36999DN1997PTC000119,ASHDDEEP INDUSTRIES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"10,000,000.00",NA,02-01-97,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Others),"32,AMLI INDUSTRIES ESTATE,OPP. 66,KVA SUB STATION, PIPARIA,SILVASSA 396230 PIPARIA,SILVASSA 396230 Dadar Nagar Haveli INDIA",Indian Non-Government Company
U29259DN1997PTC000121,MECH-MEN ENGINEERS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00",NA,30-01-97,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Machinery & Equipments),"SURVEY NO.207, UMERKUISILVASSA, UNION TERRITORY OF DADRA & NAGAR HAVELI DADRA & NAGAR HAVELI Dadar Nagar Haveli INDIA",Indian Non-Government Company
U25202DN1997PTC000122,SAIYED PACKAGING PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"5,000,000.00","5,000,000.00",24-02-97,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)",PLOT NO. 4 & 5 UNION TERRITO-RY OF DADRA & NAGAR HAVELI SILVASSA 396 230 SILVASSA 396 230 Dadar Nagar Haveli INDIA,Indian Non-Government Company
U23209DN1997PLC000123,GREEN EARTH PETRO REFINERIES LIMITED,DORMANT,Public,Company Limited by Shares,"500,000.00","7,000.00",29-04-97,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)","C/O PRAJESH, A PARMAR8, MANGAL TIRTH APARTMENTS,\ OPP. COTTAGE HOSPITAL, SILVASSA Dadar Nagar Haveli INDIA",Indian Non-Government Company
U25209DN1997PTC000124,VALKAL TEXTILES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","994,000.00",07-05-97,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)",VILLAGE. KANAOL S.N0.13/1-2NR. NAROLI SILLVASSA DADRA NAGAR HAVELY U.T. DADRA NAGAR HAVELY Dadar Nagar Haveli INDIA,Indian Non-Government Company
U74140DN1997PTC000125,ABHA MANAGEMENT CONSULTANTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",11-06-97,Dadar Nagar Haveli,RoC-Ahmedabad,Business Services,"SITARAM GAULI'S BUNGLOWNEAR CHILDREN'S PARK, SILVASSA. Dadar Nagar Haveli INDIA",Indian Non-Government Company
L99999DN1982PLC000128,JBF INDUSTRIES LIMITED,ACTIVE,Public,Company Limited by Shares,"2,250,000,000.00","804,045,690.00",12-07-82,Dadar Nagar Haveli,RoC-Ahmedabad,NA,"SURVEY NO. 273 VILLAGE ATHOLA,SILVASSA DADRA NAGAR HAVELI Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U36999DN1997PTC000129,FRONTLINE INDUSTERIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","14,324,000.00",02-12-97,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Others),"PLOT NO. 6, SUVEY NO.328/1/12,VILL- MASAT SILVASSA U.T. DADARA & NAGAR HAVELI Dadar Nagar Haveli INDIA",Indian Non-Government Company
U74999DN1998PTC000130,PREMIER STATIONERY PRODUCTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","2,000.00",20-03-98,Dadar Nagar Haveli,RoC-Ahmedabad,Business Services,"104/3,DEMNI ROAD,DADRA-396 230. DADRA NAGAR HAVELI. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U99999DN1991PTC000131,SOVOTEX TEXTILES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",17-11-91,Dadar Nagar Haveli,RoC-Ahmedabad,NA,"FLAT NO. G-1, SILVER PARK, MASAT ROAD, SILVASSA Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U72200DN1998PTC000132,BYTES INTERNET SERVICES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00",300,17-12-98,Dadar Nagar Haveli,RoC-Ahmedabad,Business Services,"1,SUNDERVAN SOCIETY,SILVASSA 396 230 D & N.H. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U29306DN1999PTC000133,RINCHHADA HEAT-COOL SYSTEMS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",01-03-99,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Machinery & Equipments),"30 &31 E WNG ZERO TAX INDUST-RIAL ESTATE NR. BADRA CHECK POST, DADRA NAGAR HAVELI (U.T. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U70200DN1999PTC000135,SHREEJI ALUMINIUM PRIVATE LIMITED (TR.FROM MAHARASTRA TOGUJ),ACTIVE,Private,Company Limited by Shares,"60,000,000.00","6,000,000.00",10-05-99,Dadar Nagar Haveli,RoC-Ahmedabad,Real Estate and Renting,S. NO. 214/1 NR. CANAL ANDPARASRAMPURIA SYNTHETIC LTD. UNION TERRITORY ADMINISTRATION SILVASA Dadar Nagar Haveli INDIA,Indian Non-Government Company
U74999DN1999PTC000136,SILVASSA FLEXIBLE PRINTERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",18-05-99,Dadar Nagar Haveli,RoC-Ahmedabad,Business Services,"11,PIPARIYAINDS. ESTATE,PIPARIYA, SILVASSA, UNION TERRITORY OF DADRA & NAGAR HAVELI Dadar Nagar Haveli INDIA",Indian Non-Government Company
U36900DN1999PTC000142,NIPRA INDUSTRIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"25,000,000.00","22,500,000.00",27-07-99,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Others),"44/126, AMLI VILLAGE, OPP. 66KVA STATION, AMLI, SILVASSA UT Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U63033DN1999PTC000144,GIRIRAJ FIRETECH PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00",NA,04-10-99,Dadar Nagar Haveli,RoC-Ahmedabad,"Transport, storage and Communications","GALE NO. 138, DIPAK TILES\COMPOUND, DEMNI ROAD DADRA DADRA AND NAGAR HAVELI DADRA AND NAGAR HAVELI Dadar Nagar Haveli INDIA",Indian Non-Government Company
U36939DN1999PLC000145,BEEKAYLON INDUSTRIES LIMITED,AMALGAMATED,Public,Company Limited by Shares,"20,000,000,000.00",NA,12-10-99,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Others),"PLOT NO. 104/2,VILLAGE RAKHOLIDIST. SILVASSA, PIN 396230 PIN 396230 Dadar Nagar Haveli INDIA",Indian Non-Government Company
U65910DN2000PLC000147,GLOBAL SOFTECH LIMITED,ACTIVE,Public,Company Limited by Shares,"660,000,000.00","650,000,000.00",07-02-00,Dadar Nagar Haveli,RoC-Ahmedabad,Finance,"FLAT NO. G - 1, SILVER PARK, MASAT ROAD, SILVASSA Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U32201DN2000PTC000148,CYBER INFOSYSTEMS AND TECHNOLOGIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000,000.00","10,000,000.00",07-02-00,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Machinery & Equipments),"FLAT NO. G - 1, SILVER PARK, MASAT ROAD, SILVASSA Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U99999DN1991PTC000149,RELIANCE ENGINEERING ASSOCIATES PRIVATE LIMITED,AMALGAMATED,Private,Company Limited by Shares,"100,000,000.00","73,000,000.00",19-11-91,Dadar Nagar Haveli,RoC-Ahmedabad,NA,"342, KHARADPADA, NAROLI , NEAR SILVASSA Dadar Nagar Haveli INDIA 396235",Indian Non-Government Company
U45201DN2000PTC000150,DESAI BUILDCON PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","10,000.00",31-05-00,Dadar Nagar Haveli,RoC-Ahmedabad,Construction,"6,MANGALLTIRTH OPP.VINOBABHAI HOSPITAL,SILVASSA. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U72200DN2000PTC000151,CYBERINFO ZEEBOOMBA.COM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","500,000.00",07-06-00,Dadar Nagar Haveli,RoC-Ahmedabad,Business Services,"FLAT NO. G-1, SILVER PARK, MASAT ROAD, SILVASSA Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U31109DN2000PTC000152,RISHABH MICRO PRECISION COMPONENTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","10,000,000.00",12-06-00,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Machinery & Equipments),"B/6,PANCHVATI, TOKARKHADAB/H DAN HOTEL SILVASSA 396230 B/6,PANCHVATI, TOKARKHADA Dadar Nagar Haveli INDIA",Indian Non-Government Company
U99999DN2000PTC000154,EDC SECURITIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","15,000,000.00",03-10-00,Dadar Nagar Haveli,RoC-Ahmedabad,NA,"FLAT NO. G-1, SILVER PARK, MASAT ROAD, SILVASSA Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U72200DN2000PTC000155,DEVNET INFOTECH PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,20-11-00,Dadar Nagar Haveli,RoC-Ahmedabad,Business Services,"288,GURUKRIPA , VAPI ROAD,SILVASSA , U.T. OF DADRA & NAGAR HAVELI 396 230 Dadar Nagar Haveli INDIA",Indian Non-Government Company
U72900DN2000PTC000156,SINGLE POINT SECURITY SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",12-12-00,Dadar Nagar Haveli,RoC-Ahmedabad,Business Services,"FLAT NO. 102, SILVER PARK, MASAT ROAD, SILVASSA Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U45201DN2001PTC000157,SHALIMAR ENTERPRISES PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"15,000,000.00","100,000.00",09-03-01,Dadar Nagar Haveli,RoC-Ahmedabad,Construction,"PLOT NO. 5, DANUDYOG SAHAKARISANGH LTD. PIPARIA SILVASSA 396 230, U.T. OF DADRA & NAGAR HAVELI Dadar Nagar Haveli INDIA",Indian Non-Government Company
U24231DN2001PTC000161,TRYSTAR HEALTH CARE PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"100,000.00","100,000.00",24-12-01,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO. 116/1, VILLAGE,AMBOLI KALA ,SILVASSA 396 230, U.T. OFDADRA & NAGAR HAVELI Dadar Nagar Haveli INDIA",Indian Non-Government Company
L25209DN1985PLC000162,NILKAMAL LIMITED,ACTIVE,Public,Company Limited by Shares,"250,000,000.00","149,225,250.00",05-12-85,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)","SURVEY NO. 354/2 & 354/3, NR.RAKHOLI BRIDGE SILVASSA, KHANVEL ROAD,VASONA,SILVASSA UNION TERRITORY OF DADRA AND NAGARHAVELI Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U23201DN2002PTC000163,KAVITA AUXILIARIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","6,751,700.00",01-05-02,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)",102/B ELECTRONIC INDUSTRIALESTATE AMLI SILVASSA 396230 (U.T.OF D & N. H) Dadar Nagar Haveli INDIA,Indian Non-Government Company
U51909DN2002PTC000164,GENEREX EXPORTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"150,000.00",NA,15-05-02,Dadar Nagar Haveli,RoC-Ahmedabad,Trading,"4,INDRAPRASTH ARCADE, POSTBOC NO. 43, SAMARVARNI , SILVASSA 396 230, U.T. SILVASSA 396 230, U.T. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U17119DN2002PTC000167,TIRUMALLA COTTON SPINTEX PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00",NA,29-07-02,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),"16, UPPER GROUND,INDRAPRASTHAARCADE KHANWEL MAIN ROAD, SILVASSA 396 230 U.T. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U17119DN2003PTC000168,DHANLAXMI YARN PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"30,000,000.00","28,327,600.00",13-01-03,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),"SURVEY NO. 2/2/2,GALA NO. 2/6/7, MADHUBA DAM ROAD NR.GUJRAT POER LHOUSE, VILL. KARAD, SILVASSA UT Dadar Nagar Haveli INDIA",Indian Non-Government Company
U31300DN2003PTC000169,CEEKOLACK INSULATION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",10-04-03,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Machinery & Equipments),"SURVEY NO.37/2/3, VAGHDARA,DADRA 396 191( U.T) SURVEY NO.37/2/3, VAGHDARA, Dadar Nagar Haveli INDIA",Indian Non-Government Company
U25206DN2003PTC000170,USHMA PLASTO PACK PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","200,000.00",18-08-03,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)","C/O SMT. JANHAVI MEHULSANGHAVI,202/C1 SAIDHAM, PHASE II,VAPI-SILVASSA MAIN AMLI, SILVASSA ( D & N.H.) Dadar Nagar Haveli INDIA",Indian Non-Government Company
U17119DN2003PTC000171,KHATU NARESH TECHNO SPIN PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,000,000.00","100,000.00",10-11-03,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),"8, KRISHNA SOCIETY66, KVA ROAD, AMLI , SILVASSA 396 230 Dadar Nagar Haveli INDIA",Indian Non-Government Company
U27209DN2003PTC000173,DHARMANANDAN STEEL AND METAL PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00",NA,29-12-03,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)","216/4, NR. CANEL, DADRA NAGARHAVELI396 230 ( U.T) 216/4, NR. CANEL, DADRA NAGAR Dadar Nagar Haveli INDIA",Indian Non-Government Company
U55109DN2004PTC000175,ANANDVAN HOTELS AND RESORT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","5,000,000.00",21-01-04,Dadar Nagar Haveli,RoC-Ahmedabad,Trading,"OPP. COLLECTOR BUNGLOW, PRUTH-MRAJ CHAUHAN MARG SILVASSA , DADRA &NAGAR HAVELI. U.T. DADRA &NAGAR HAVELI. U.T. Dadar Nagar Haveli INDIA",Indian Non-Government Company
U17111DN2004PTC000176,DIPEN SYNTHETICS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,500,000.00","3,480,000.00",28-01-04,Dadar Nagar Haveli,RoC-Ahmedabad,Manufacturing (Textiles),"SURVEY NO. 208/1 DOCKMANDI,VILLAGE AMLI SILVASSA SILVASSA Dadar Nagar Haveli INDIA",Indian Non-Government Company
U27105DN2004PTC000178,SILVASSA AIR PRODUCTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",18-05-04,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)","SURVEY NO. 227/1.3/1BUILDING C-1, VILLAGE, KHERDI, DADRA AND NAGAR HAVELI U.T. SILVASSA Dadar Nagar Haveli INDIA",Indian Non-Government Company
U21029DN2004PTC000179,ADDTECH PACKAGING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","19,704,050.00",28-05-04,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","G-3,PRAMUKH INDUSTRIAL ESTATE SURVEY NO 245/1 DHEMNI ROAD DADRA U.T Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
U26101DN2000PTC000180,HAMILTON HOUSEWARES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"120,000,000.00","113,600,000.00",26-06-00,Dadar Nagar Haveli,RoC-Ahmedabad,"Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO. 49/50, DANUDYOG INDUSTRIAL ESTATE AMLI, PIPARIA, SILVASSA Dadar Nagar Haveli INDIA 396230",Indian Non-Government Company
